drug_id,inchikey,inchikey_block,match_type,source_file,source_id,enzyme,endpoint,value,stereo_note
felodipine,RZTAMFZIAATZDJ-UHFFFAOYSA-N,RZTAMFZIAATZDJ,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0497994,CYP2D6,pIC50_TDI_condition,3.780177473,
felodipine,RZTAMFZIAATZDJ-UHFFFAOYSA-N,RZTAMFZIAATZDJ,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0497994,CYP3A4,is_TDI,0.0,
felodipine,RZTAMFZIAATZDJ-UHFFFAOYSA-N,RZTAMFZIAATZDJ,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0497994,CYP3A4,pIC50_TDI_condition,5.931774677,
felodipine,RZTAMFZIAATZDJ-UHFFFAOYSA-N,RZTAMFZIAATZDJ,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-0497994,CYP1A2,pIC50_direct,1.96732382,
felodipine,RZTAMFZIAATZDJ-UHFFFAOYSA-N,RZTAMFZIAATZDJ,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-0497994,CYP2D6,pIC50_direct,2.584787373,
felodipine,RZTAMFZIAATZDJ-UHFFFAOYSA-N,RZTAMFZIAATZDJ,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-0497994,CYP3A4,pIC50_direct,5.756632872,
felodipine,RZTAMFZIAATZDJ-UHFFFAOYSA-N,RZTAMFZIAATZDJ,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0497994,CYP1A2,screen_log2fc,0.4688099667,
felodipine,RZTAMFZIAATZDJ-UHFFFAOYSA-N,RZTAMFZIAATZDJ,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0497994,CYP2C9,screen_log2fc,-1.3029742,
felodipine,RZTAMFZIAATZDJ-UHFFFAOYSA-N,RZTAMFZIAATZDJ,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0497994,CYP2D6,screen_log2fc,-1.444310236,
felodipine,RZTAMFZIAATZDJ-UHFFFAOYSA-N,RZTAMFZIAATZDJ,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0497994,CYP3A4,screen_log2fc,-5.131337214,
felodipine,RZTAMFZIAATZDJ-UHFFFAOYSA-N,RZTAMFZIAATZDJ,full,pxr-challenge_TRAIN.csv,OADMET-0003626,PXR,pEC50_PXR,5.88,
felodipine,RZTAMFZIAATZDJ-UHFFFAOYSA-N,RZTAMFZIAATZDJ,full,pxr-challenge_counter-assay_TRAIN.csv,OADMET-0003626,PXR,pEC50_PXR_counter,5.99,
finasteride,DBEPLOCGEIEOCV-WSBQPABSSA-N,DBEPLOCGEIEOCV,full,cyp-challenge-TRAIN_TDI.csv,OCNT-2328767,CYP2C9,pIC50_TDI_condition,5.104630238,
finasteride,DBEPLOCGEIEOCV-WSBQPABSSA-N,DBEPLOCGEIEOCV,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-2328767,CYP2C9,pIC50_direct,4.703912005,
finasteride,DBEPLOCGEIEOCV-WSBQPABSSA-N,DBEPLOCGEIEOCV,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328767,CYP1A2,screen_log2fc,-0.1107095055,
finasteride,DBEPLOCGEIEOCV-WSBQPABSSA-N,DBEPLOCGEIEOCV,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328767,CYP2C9,screen_log2fc,-0.9650246678,
finasteride,DBEPLOCGEIEOCV-WSBQPABSSA-N,DBEPLOCGEIEOCV,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328767,CYP2D6,screen_log2fc,0.4826690622,
finasteride,DBEPLOCGEIEOCV-WSBQPABSSA-N,DBEPLOCGEIEOCV,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328767,CYP3A4,screen_log2fc,-1.442543792,
fluvastatin,FJLGEFLZQAZZCD-MCBHFWOFSA-N,FJLGEFLZQAZZCD,connectivity,pxr-challenge_TRAIN.csv,OADMET-0003694,PXR,pEC50_PXR,4.79,the published structure states a different arrangement at the same centres
fluvastatin,FJLGEFLZQAZZCD-MCBHFWOFSA-N,FJLGEFLZQAZZCD,connectivity,pxr-challenge_counter-assay_TRAIN.csv,OADMET-0003694,PXR,pEC50_PXR_counter,3.0,the published structure states a different arrangement at the same centres
fluvoxamine,CJOFXWAVKWHTFT-XSFVSMFZSA-N,CJOFXWAVKWHTFT,full,cyp-challenge-TRAIN_TDI.csv,OCNT-2077048,CYP2D6,is_TDI,1.0,
fluvoxamine,CJOFXWAVKWHTFT-XSFVSMFZSA-N,CJOFXWAVKWHTFT,full,cyp-challenge-TRAIN_TDI.csv,OCNT-2077048,CYP2D6,pIC50_TDI_condition,5.480119777,
fluvoxamine,CJOFXWAVKWHTFT-XSFVSMFZSA-N,CJOFXWAVKWHTFT,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-2077048,CYP2D6,pIC50_direct,5.005570732,
fluvoxamine,CJOFXWAVKWHTFT-XSFVSMFZSA-N,CJOFXWAVKWHTFT,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2077048,CYP1A2,screen_log2fc,-1.777275139,
fluvoxamine,CJOFXWAVKWHTFT-XSFVSMFZSA-N,CJOFXWAVKWHTFT,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2077048,CYP2C9,screen_log2fc,-0.9031483948,
fluvoxamine,CJOFXWAVKWHTFT-XSFVSMFZSA-N,CJOFXWAVKWHTFT,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2077048,CYP2D6,screen_log2fc,-2.044503215,
fluvoxamine,CJOFXWAVKWHTFT-XSFVSMFZSA-N,CJOFXWAVKWHTFT,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2077048,CYP3A4,screen_log2fc,-1.086590304,
fostamatinib,GKDRMWXFWHEQQT-UHFFFAOYSA-N,GKDRMWXFWHEQQT,full,pxr-challenge_TRAIN.csv,OADMET-0003752,PXR,pEC50_PXR,4.27,
fostamatinib,GKDRMWXFWHEQQT-UHFFFAOYSA-N,GKDRMWXFWHEQQT,full,pxr-challenge_counter-assay_TRAIN.csv,OADMET-0003752,PXR,pEC50_PXR_counter,1.92,
glimepiride,WIGIZIANZCJQQY-RUCARUNLSA-N,WIGIZIANZCJQQY,connectivity,cyp-challenge-TRAIN_TDI.csv,OCNT-2328321,CYP2C9,pIC50_TDI_condition,5.503888437,the published structure states more stereochemistry than the reference
glimepiride,WIGIZIANZCJQQY-RUCARUNLSA-N,WIGIZIANZCJQQY,connectivity,cyp-challenge-TRAIN_inhibition.csv,OCNT-2328321,CYP2C9,pIC50_direct,5.431467965,the published structure states more stereochemistry than the reference
glimepiride,WIGIZIANZCJQQY-RUCARUNLSA-N,WIGIZIANZCJQQY,connectivity,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328321,CYP1A2,screen_log2fc,-0.0158995385,the published structure states more stereochemistry than the reference
glimepiride,WIGIZIANZCJQQY-RUCARUNLSA-N,WIGIZIANZCJQQY,connectivity,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328321,CYP2C9,screen_log2fc,-1.246210072,the published structure states more stereochemistry than the reference
glimepiride,WIGIZIANZCJQQY-RUCARUNLSA-N,WIGIZIANZCJQQY,connectivity,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328321,CYP2D6,screen_log2fc,0.3248040745,the published structure states more stereochemistry than the reference
glimepiride,WIGIZIANZCJQQY-RUCARUNLSA-N,WIGIZIANZCJQQY,connectivity,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328321,CYP3A4,screen_log2fc,-0.505675462,the published structure states more stereochemistry than the reference
glyburide,ZNNLBTZKUZBEKO-UHFFFAOYSA-N,ZNNLBTZKUZBEKO,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0494698,CYP2C9,pIC50_TDI_condition,5.493996153,
glyburide,ZNNLBTZKUZBEKO-UHFFFAOYSA-N,ZNNLBTZKUZBEKO,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-0494698,CYP2C9,pIC50_direct,5.424638007,
glyburide,ZNNLBTZKUZBEKO-UHFFFAOYSA-N,ZNNLBTZKUZBEKO,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0494698,CYP1A2,screen_log2fc,0.02168424894,
glyburide,ZNNLBTZKUZBEKO-UHFFFAOYSA-N,ZNNLBTZKUZBEKO,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0494698,CYP2C9,screen_log2fc,-1.204594302,
glyburide,ZNNLBTZKUZBEKO-UHFFFAOYSA-N,ZNNLBTZKUZBEKO,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0494698,CYP2D6,screen_log2fc,0.1777982899,
glyburide,ZNNLBTZKUZBEKO-UHFFFAOYSA-N,ZNNLBTZKUZBEKO,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0494698,CYP3A4,screen_log2fc,-1.280111941,
glyburide,ZNNLBTZKUZBEKO-UHFFFAOYSA-N,ZNNLBTZKUZBEKO,full,pxr-challenge_TRAIN.csv,OADMET-0003599,PXR,pEC50_PXR,4.75,
glyburide,ZNNLBTZKUZBEKO-UHFFFAOYSA-N,ZNNLBTZKUZBEKO,full,pxr-challenge_counter-assay_TRAIN.csv,OADMET-0003599,PXR,pEC50_PXR_counter,4.68,
ibrutinib,XYFPWWZEPKGCCK-GOSISDBHSA-N,XYFPWWZEPKGCCK,full,cyp-challenge-TRAIN_TDI.csv,OCNT-2328421,CYP2D6,is_TDI,0.0,
ibrutinib,XYFPWWZEPKGCCK-GOSISDBHSA-N,XYFPWWZEPKGCCK,full,cyp-challenge-TRAIN_TDI.csv,OCNT-2328421,CYP2D6,pIC50_TDI_condition,4.48554188,
ibrutinib,XYFPWWZEPKGCCK-GOSISDBHSA-N,XYFPWWZEPKGCCK,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-2328421,CYP2D6,pIC50_direct,4.40668639,
ibrutinib,XYFPWWZEPKGCCK-GOSISDBHSA-N,XYFPWWZEPKGCCK,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328421,CYP1A2,screen_log2fc,0.01935172693,
ibrutinib,XYFPWWZEPKGCCK-GOSISDBHSA-N,XYFPWWZEPKGCCK,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328421,CYP2C9,screen_log2fc,-1.464786442,
ibrutinib,XYFPWWZEPKGCCK-GOSISDBHSA-N,XYFPWWZEPKGCCK,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328421,CYP2D6,screen_log2fc,-1.923104799,
ibrutinib,XYFPWWZEPKGCCK-GOSISDBHSA-N,XYFPWWZEPKGCCK,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328421,CYP3A4,screen_log2fc,-3.892424927,
ibuprofen,HEFNNWSXXWATRW-JTQLQIEISA-N,HEFNNWSXXWATRW,connectivity,cyp-challenge-TRAIN_TDI.csv,OCNT-2328430,CYP3A4,is_TDI,0.0,the published structure states more stereochemistry than the reference
ibuprofen,HEFNNWSXXWATRW-JTQLQIEISA-N,HEFNNWSXXWATRW,connectivity,cyp-challenge-TRAIN_TDI.csv,OCNT-2328430,CYP3A4,pIC50_TDI_condition,2.026788755,the published structure states more stereochemistry than the reference
ibuprofen,HEFNNWSXXWATRW-JTQLQIEISA-N,HEFNNWSXXWATRW,connectivity,cyp-challenge-TRAIN_inhibition.csv,OCNT-2328430,CYP3A4,pIC50_direct,2.277124133,the published structure states more stereochemistry than the reference
ibuprofen,HEFNNWSXXWATRW-JTQLQIEISA-N,HEFNNWSXXWATRW,connectivity,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328430,CYP1A2,screen_log2fc,-0.1191978766,the published structure states more stereochemistry than the reference
ibuprofen,HEFNNWSXXWATRW-JTQLQIEISA-N,HEFNNWSXXWATRW,connectivity,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328430,CYP2C9,screen_log2fc,-0.08012275991,the published structure states more stereochemistry than the reference
ibuprofen,HEFNNWSXXWATRW-JTQLQIEISA-N,HEFNNWSXXWATRW,connectivity,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328430,CYP2D6,screen_log2fc,0.5731045725,the published structure states more stereochemistry than the reference
ibuprofen,HEFNNWSXXWATRW-JTQLQIEISA-N,HEFNNWSXXWATRW,connectivity,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328430,CYP3A4,screen_log2fc,-0.008129809293,the published structure states more stereochemistry than the reference
imatinib,KTUFNOKKBVMGRW-UHFFFAOYSA-N,KTUFNOKKBVMGRW,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0494025,CYP2C9,pIC50_TDI_condition,4.123710942,
imatinib,KTUFNOKKBVMGRW-UHFFFAOYSA-N,KTUFNOKKBVMGRW,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0494025,CYP3A4,is_TDI,0.0,
imatinib,KTUFNOKKBVMGRW-UHFFFAOYSA-N,KTUFNOKKBVMGRW,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0494025,CYP3A4,pIC50_TDI_condition,5.425476265,
imatinib,KTUFNOKKBVMGRW-UHFFFAOYSA-N,KTUFNOKKBVMGRW,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-0494025,CYP2C9,pIC50_direct,4.159997005,
imatinib,KTUFNOKKBVMGRW-UHFFFAOYSA-N,KTUFNOKKBVMGRW,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0494025,CYP1A2,screen_log2fc,-0.1596508606,
imatinib,KTUFNOKKBVMGRW-UHFFFAOYSA-N,KTUFNOKKBVMGRW,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0494025,CYP2C9,screen_log2fc,-0.4870290758,
imatinib,KTUFNOKKBVMGRW-UHFFFAOYSA-N,KTUFNOKKBVMGRW,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0494025,CYP2D6,screen_log2fc,-0.3266641723,
imatinib,KTUFNOKKBVMGRW-UHFFFAOYSA-N,KTUFNOKKBVMGRW,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0494025,CYP3A4,screen_log2fc,-2.837270404,
imatinib,KTUFNOKKBVMGRW-UHFFFAOYSA-N,KTUFNOKKBVMGRW,full,inhibition.tsv,OCNT-0494025-AA-001,CYP3A4,pIC50_direct,5.2716650925,
isavuconazole,DDFOUSQFMYRUQK-RCDICMHDSA-N,DDFOUSQFMYRUQK,full,cyp-challenge-TRAIN_TDI.csv,OCNT-2328936,CYP3A4,is_TDI,0.0,
isavuconazole,DDFOUSQFMYRUQK-RCDICMHDSA-N,DDFOUSQFMYRUQK,full,cyp-challenge-TRAIN_TDI.csv,OCNT-2328936,CYP3A4,pIC50_TDI_condition,6.16451118,
isavuconazole,DDFOUSQFMYRUQK-RCDICMHDSA-N,DDFOUSQFMYRUQK,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-2328936,CYP3A4,pIC50_direct,6.24090818,
isavuconazole,DDFOUSQFMYRUQK-RCDICMHDSA-N,DDFOUSQFMYRUQK,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328936,CYP1A2,screen_log2fc,-0.1898875298,
isavuconazole,DDFOUSQFMYRUQK-RCDICMHDSA-N,DDFOUSQFMYRUQK,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328936,CYP2C9,screen_log2fc,-1.344599415,
isavuconazole,DDFOUSQFMYRUQK-RCDICMHDSA-N,DDFOUSQFMYRUQK,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328936,CYP2D6,screen_log2fc,-0.3805498661,
isavuconazole,DDFOUSQFMYRUQK-RCDICMHDSA-N,DDFOUSQFMYRUQK,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328936,CYP3A4,screen_log2fc,-4.183701584,
isavuconazole,DDFOUSQFMYRUQK-RCDICMHDSA-N,DDFOUSQFMYRUQK,full,pxr-challenge_TRAIN.csv,OADMET-0003791,PXR,pEC50_PXR,5.1,
isavuconazole,DDFOUSQFMYRUQK-RCDICMHDSA-N,DDFOUSQFMYRUQK,full,pxr-challenge_counter-assay_TRAIN.csv,OADMET-0003791,PXR,pEC50_PXR_counter,2.13,
ivacaftor,PURKAOJPTOLRMP-UHFFFAOYSA-N,PURKAOJPTOLRMP,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0713834,CYP2C9,pIC50_TDI_condition,5.43158336,
ivacaftor,PURKAOJPTOLRMP-UHFFFAOYSA-N,PURKAOJPTOLRMP,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0713834,CYP2D6,is_TDI,0.0,
ivacaftor,PURKAOJPTOLRMP-UHFFFAOYSA-N,PURKAOJPTOLRMP,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0713834,CYP2D6,pIC50_TDI_condition,1.992075358,
ivacaftor,PURKAOJPTOLRMP-UHFFFAOYSA-N,PURKAOJPTOLRMP,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0713834,CYP3A4,is_TDI,0.0,
ivacaftor,PURKAOJPTOLRMP-UHFFFAOYSA-N,PURKAOJPTOLRMP,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0713834,CYP3A4,pIC50_TDI_condition,5.61641255,
ivacaftor,PURKAOJPTOLRMP-UHFFFAOYSA-N,PURKAOJPTOLRMP,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-0713834,CYP2C9,pIC50_direct,5.477437085,
ivacaftor,PURKAOJPTOLRMP-UHFFFAOYSA-N,PURKAOJPTOLRMP,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-0713834,CYP2D6,pIC50_direct,2.01608401,
ivacaftor,PURKAOJPTOLRMP-UHFFFAOYSA-N,PURKAOJPTOLRMP,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-0713834,CYP3A4,pIC50_direct,5.416893245,
ivacaftor,PURKAOJPTOLRMP-UHFFFAOYSA-N,PURKAOJPTOLRMP,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0713834,CYP1A2,screen_log2fc,-0.4512805149,
ivacaftor,PURKAOJPTOLRMP-UHFFFAOYSA-N,PURKAOJPTOLRMP,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0713834,CYP2C9,screen_log2fc,-1.402230774,
ivacaftor,PURKAOJPTOLRMP-UHFFFAOYSA-N,PURKAOJPTOLRMP,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0713834,CYP2D6,screen_log2fc,-1.274162848,
ivacaftor,PURKAOJPTOLRMP-UHFFFAOYSA-N,PURKAOJPTOLRMP,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0713834,CYP3A4,screen_log2fc,-5.49275686,
lansoprazole,MJIHNNLFOKEZEW-UHFFFAOYSA-N,MJIHNNLFOKEZEW,full,cyp-challenge-TRAIN_TDI.csv,OCNT-2328781,CYP2D6,is_TDI,0.0,
lansoprazole,MJIHNNLFOKEZEW-RUZDIDTESA-N,MJIHNNLFOKEZEW,connectivity,cyp-challenge-TRAIN_TDI.csv,OCNT-2328911,CYP2D6,is_TDI,0.0,the published structure states more stereochemistry than the reference
lansoprazole,MJIHNNLFOKEZEW-UHFFFAOYSA-N,MJIHNNLFOKEZEW,full,cyp-challenge-TRAIN_TDI.csv,OCNT-2328781,CYP2D6,pIC50_TDI_condition,5.576874885,
lansoprazole,MJIHNNLFOKEZEW-RUZDIDTESA-N,MJIHNNLFOKEZEW,connectivity,cyp-challenge-TRAIN_TDI.csv,OCNT-2328911,CYP2D6,pIC50_TDI_condition,5.307268227,the published structure states more stereochemistry than the reference
lansoprazole,MJIHNNLFOKEZEW-UHFFFAOYSA-N,MJIHNNLFOKEZEW,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-2328781,CYP2D6,pIC50_direct,5.45634698,
lansoprazole,MJIHNNLFOKEZEW-RUZDIDTESA-N,MJIHNNLFOKEZEW,connectivity,cyp-challenge-TRAIN_inhibition.csv,OCNT-2328911,CYP2D6,pIC50_direct,5.231456247,the published structure states more stereochemistry than the reference
lansoprazole,MJIHNNLFOKEZEW-UHFFFAOYSA-N,MJIHNNLFOKEZEW,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328781,CYP1A2,screen_log2fc,-1.140237624,
lansoprazole,MJIHNNLFOKEZEW-RUZDIDTESA-N,MJIHNNLFOKEZEW,connectivity,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328911,CYP1A2,screen_log2fc,-1.041432708,the published structure states more stereochemistry than the reference
lansoprazole,MJIHNNLFOKEZEW-UHFFFAOYSA-N,MJIHNNLFOKEZEW,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328781,CYP2C9,screen_log2fc,-0.9112314166,
lansoprazole,MJIHNNLFOKEZEW-RUZDIDTESA-N,MJIHNNLFOKEZEW,connectivity,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328911,CYP2C9,screen_log2fc,-0.9379813114,the published structure states more stereochemistry than the reference
lansoprazole,MJIHNNLFOKEZEW-UHFFFAOYSA-N,MJIHNNLFOKEZEW,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328781,CYP2D6,screen_log2fc,-2.967778727,
lansoprazole,MJIHNNLFOKEZEW-RUZDIDTESA-N,MJIHNNLFOKEZEW,connectivity,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328911,CYP2D6,screen_log2fc,-2.856360395,the published structure states more stereochemistry than the reference
lansoprazole,MJIHNNLFOKEZEW-UHFFFAOYSA-N,MJIHNNLFOKEZEW,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328781,CYP3A4,screen_log2fc,-2.122764734,
lansoprazole,MJIHNNLFOKEZEW-RUZDIDTESA-N,MJIHNNLFOKEZEW,connectivity,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328911,CYP3A4,screen_log2fc,-3.051056515,the published structure states more stereochemistry than the reference
lansoprazole,MJIHNNLFOKEZEW-RUZDIDTESA-N,MJIHNNLFOKEZEW,connectivity,pxr-challenge_TRAIN.csv,OADMET-0003782,PXR,pEC50_PXR,4.17,the published structure states more stereochemistry than the reference
lansoprazole,MJIHNNLFOKEZEW-UHFFFAOYSA-N,MJIHNNLFOKEZEW,full,pxr-challenge_TRAIN.csv,OADMET-0003758,PXR,pEC50_PXR,5.11,
lansoprazole,MJIHNNLFOKEZEW-RUZDIDTESA-N,MJIHNNLFOKEZEW,connectivity,pxr-challenge_counter-assay_TRAIN.csv,OADMET-0003782,PXR,pEC50_PXR_counter,1.85,the published structure states more stereochemistry than the reference
lansoprazole,MJIHNNLFOKEZEW-UHFFFAOYSA-N,MJIHNNLFOKEZEW,full,pxr-challenge_counter-assay_TRAIN.csv,OADMET-0003758,PXR,pEC50_PXR_counter,1.82,
lapatinib,BCFGMOOMADDAQU-UHFFFAOYSA-N,BCFGMOOMADDAQU,full,pxr-challenge_TRAIN.csv,OADMET-0003602,PXR,pEC50_PXR,5.09,
lapatinib,BCFGMOOMADDAQU-UHFFFAOYSA-N,BCFGMOOMADDAQU,full,pxr-challenge_counter-assay_TRAIN.csv,OADMET-0003602,PXR,pEC50_PXR_counter,5.71,
levothyroxine,XUIIKFGFIJCVMT-LBPRGKRZSA-N,XUIIKFGFIJCVMT,full,cyp-challenge-TRAIN_TDI.csv,OCNT-2328892,CYP1A2,pIC50_TDI_condition,4.83375185,
levothyroxine,XUIIKFGFIJCVMT-LBPRGKRZSA-N,XUIIKFGFIJCVMT,full,cyp-challenge-TRAIN_TDI.csv,OCNT-2328892,CYP2C9,pIC50_TDI_condition,6.431770155,
levothyroxine,XUIIKFGFIJCVMT-LBPRGKRZSA-N,XUIIKFGFIJCVMT,full,cyp-challenge-TRAIN_TDI.csv,OCNT-2328892,CYP3A4,is_TDI,0.0,
levothyroxine,XUIIKFGFIJCVMT-LBPRGKRZSA-N,XUIIKFGFIJCVMT,full,cyp-challenge-TRAIN_TDI.csv,OCNT-2328892,CYP3A4,pIC50_TDI_condition,5.21923289,
levothyroxine,XUIIKFGFIJCVMT-LBPRGKRZSA-N,XUIIKFGFIJCVMT,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-2328892,CYP1A2,pIC50_direct,4.774593187,
levothyroxine,XUIIKFGFIJCVMT-LBPRGKRZSA-N,XUIIKFGFIJCVMT,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-2328892,CYP2C9,pIC50_direct,6.342905652,
levothyroxine,XUIIKFGFIJCVMT-LBPRGKRZSA-N,XUIIKFGFIJCVMT,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-2328892,CYP3A4,pIC50_direct,5.05946557,
levothyroxine,XUIIKFGFIJCVMT-LBPRGKRZSA-N,XUIIKFGFIJCVMT,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328892,CYP1A2,screen_log2fc,-1.9520205,
levothyroxine,XUIIKFGFIJCVMT-LBPRGKRZSA-N,XUIIKFGFIJCVMT,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328892,CYP2C9,screen_log2fc,-1.470465681,
levothyroxine,XUIIKFGFIJCVMT-LBPRGKRZSA-N,XUIIKFGFIJCVMT,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328892,CYP2D6,screen_log2fc,-0.1652882881,
levothyroxine,XUIIKFGFIJCVMT-LBPRGKRZSA-N,XUIIKFGFIJCVMT,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328892,CYP3A4,screen_log2fc,-4.725969446,
lomitapide,MBBCVAKAJPKAKM-UHFFFAOYSA-N,MBBCVAKAJPKAKM,full,cyp-challenge-TRAIN_TDI.csv,OCNT-2328919,CYP2D6,is_TDI,0.0,
lomitapide,MBBCVAKAJPKAKM-UHFFFAOYSA-N,MBBCVAKAJPKAKM,full,cyp-challenge-TRAIN_TDI.csv,OCNT-2328919,CYP2D6,pIC50_TDI_condition,4.89921601,
lomitapide,MBBCVAKAJPKAKM-UHFFFAOYSA-N,MBBCVAKAJPKAKM,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-2328919,CYP2D6,pIC50_direct,4.776236902,
lomitapide,MBBCVAKAJPKAKM-UHFFFAOYSA-N,MBBCVAKAJPKAKM,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328919,CYP1A2,screen_log2fc,0.002597938452,
lomitapide,MBBCVAKAJPKAKM-UHFFFAOYSA-N,MBBCVAKAJPKAKM,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328919,CYP2C9,screen_log2fc,-1.051919502,
lomitapide,MBBCVAKAJPKAKM-UHFFFAOYSA-N,MBBCVAKAJPKAKM,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328919,CYP2D6,screen_log2fc,-2.957185966,
lomitapide,MBBCVAKAJPKAKM-UHFFFAOYSA-N,MBBCVAKAJPKAKM,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328919,CYP3A4,screen_log2fc,-4.098577815,
lomitapide,MBBCVAKAJPKAKM-UHFFFAOYSA-N,MBBCVAKAJPKAKM,full,pxr-challenge_TRAIN.csv,OADMET-0003785,PXR,pEC50_PXR,2.02,
lomitapide,MBBCVAKAJPKAKM-UHFFFAOYSA-N,MBBCVAKAJPKAKM,full,pxr-challenge_counter-assay_TRAIN.csv,OADMET-0003785,PXR,pEC50_PXR_counter,2.08,
loperamide,RDOIQAHITMMDAJ-UHFFFAOYSA-N,RDOIQAHITMMDAJ,full,cyp-challenge-TRAIN_TDI.csv,OCNT-2328558,CYP2D6,is_TDI,0.0,
loperamide,RDOIQAHITMMDAJ-UHFFFAOYSA-N,RDOIQAHITMMDAJ,full,cyp-challenge-TRAIN_TDI.csv,OCNT-2328558,CYP2D6,pIC50_TDI_condition,5.03449192,
